region,district,municipality,ward,ALIANCE NARODNICH SIL,ANO 2011,"ANO, vytrollime europarlament",Agrarni demokraticka strana,Alternativa pro Cesk. rep.2017,"BEZPECNOST,ODPOVEDNOST,SOLID.",CESTA ODPOVEDNE SPOLECNOSTI,Ceska Suverenita,Ceska piratska strana,Ceska str.socialne demokrat.,Demokraticka strana zelenych,Evropa spolecne,HLAS,JSI PRO?Jist.Solid.In.pro bud.,KONZERVATIVNI ALTERNATIVA,Klub angazovanych nestraniku,"Koalice CSNS, Patrioti CR",Koalice DSSS a NF,"Koalice Rozumni, ND","Koalice STAN, TOP 09","Koalice Soukromnici, NEZ","Koalice Svobodni, RC",Komunisticka str.Cech a Moravy,Krest.demokr.unie-Cs.str.lid.,Moravane,Moravske zemske hnuti,NE-VOLIM.CZ,Narodni socialiste,Obcanska demokraticka strana,PRO Zdravi a Sport,PRVNI REPUBLIKA,Pro Cesko,Romska demokraticka strana,SPR-Republ.str.Csl. M.Sladka,Strana nezavislosti CR,Svob.a pr.dem.-T.Okamura (SPD),TVUJ KANDIDAT,Vedci pro Ceskou republiku,Volte Pr.Blok www.cibulka.net
Moravskoslezsky kraj,Opava,Dolni Benesov,3,0,64,3,1,0,0,0,2,21,11,0,0,1,0,0,0,0,1,4,9,0,0,8,18,0,1,0,0,18,0,0,0,0,0,3,16,0,0,0
Moravskoslezsky kraj,Opava,Dolni Benesov,4,0,18,1,0,0,0,0,0,11,2,0,0,1,0,0,0,0,0,3,11,2,3,15,11,0,0,0,0,19,0,0,0,0,0,0,17,0,0,0
Moravskoslezsky kraj,Opava,Haj ve Slezsku,1,0,12,3,0,0,0,1,2,5,1,0,0,0,0,0,0,0,0,0,4,0,0,6,1,0,1,0,0,18,0,1,0,0,0,0,11,0,0,1
Moravskoslezsky kraj,Opava,Haj ve Slezsku,2,0,53,3,2,0,0,0,0,33,8,1,0,5,0,0,0,0,0,0,13,0,2,35,28,2,2,0,0,33,0,0,0,0,0,1,21,1,1,0
Moravskoslezsky kraj,Opava,Haj ve Slezsku,3,0,42,4,0,0,0,2,0,34,7,1,1,8,0,0,0,0,1,0,10,1,0,32,13,0,0,1,0,32,0,0,0,0,0,0,12,0,5,0
Moravskoslezsky kraj,Opava,Haj ve Slezsku,4,0,44,0,0,2,0,0,0,25,7,0,0,3,0,0,0,0,1,0,11,1,0,22,8,1,0,0,0,23,0,0,0,0,0,2,9,0,3,1
Moravskoslezsky kraj,Opava,Haj ve Slezsku,5,0,44,1,0,0,0,0,0,15,11,2,0,3,0,0,0,0,0,0,13,1,0,29,21,0,0,0,0,17,0,0,1,0,0,1,14,0,1,0
Moravskoslezsky kraj,Opava,Hat,1,0,65,6,0,4,1,3,0,24,7,0,1,1,0,0,1,0,0,1,7,1,0,11,41,0,0,0,0,22,1,0,0,0,1,0,17,0,2,0
Moravskoslezsky kraj,Opava,Hat,2,0,54,4,0,0,1,0,0,29,3,2,2,3,0,0,1,0,0,2,8,0,0,7,59,1,1,0,0,25,0,0,0,0,0,0,19,0,3,1
Moravskoslezsky kraj,Opava,Hlucin,1,0,41,3,0,0,0,0,0,23,3,0,1,3,0,0,0,0,1,1,26,1,0,11,23,1,0,0,0,22,0,0,1,0,1,0,27,0,2,0
Moravskoslezsky kraj,Opava,Hlucin,2,1,48,2,0,0,0,0,0,25,11,3,0,2,1,0,0,0,0,4,13,2,2,18,25,0,0,0,0,26,0,0,0,0,0,0,26,0,5,1
Moravskoslezsky kraj,Opava,Hlucin,3,0,68,8,0,2,1,1,0,25,13,1,0,7,0,0,0,0,1,2,20,1,4,11,23,1,0,0,0,38,1,0,0,0,2,2,34,0,2,0
Moravskoslezsky kraj,Opava,Hlucin,4,0,70,4,0,2,0,0,0,16,17,0,0,7,0,0,0,0,0,3,23,0,3,21,43,0,0,0,0,40,0,0,0,1,0,4,22,0,0,0
Moravskoslezsky kraj,Opava,Hlucin,5,2,110,7,0,0,0,1,2,41,14,1,0,8,0,0,0,0,0,0,31,8,9,12,54,0,1,0,0,59,4,0,1,0,0,1,28,0,6,0
Moravskoslezsky kraj,Opava,Hlucin,6,0,82,5,1,1,1,0,0,27,13,6,3,6,0,0,0,0,0,2,23,2,3,11,22,0,0,1,0,25,0,0,0,0,0,2,25,2,2,1
Moravskoslezsky kraj,Opava,Hlucin,7,0,70,6,0,0,0,0,0,25,17,0,1,2,0,0,1,0,1,1,18,1,0,21,23,0,0,0,0,39,0,0,0,0,2,0,35,1,4,1
Moravskoslezsky kraj,Opava,Hlucin,8,0,68,6,0,1,0,0,0,22,6,0,0,4,0,0,0,0,1,1,18,4,1,15,23,1,0,0,0,24,0,0,0,0,0,1,20,0,1,0
Moravskoslezsky kraj,Opava,Hlucin,9,0,64,1,0,0,0,0,0,6,14,4,0,2,0,0,0,0,0,2,16,1,3,6,11,0,0,0,0,21,0,0,0,0,1,1,11,0,1,1
Moravskoslezsky kraj,Opava,Hlucin,10,0,46,2,0,0,0,0,2,6,4,0,1,2,0,0,0,0,1,1,4,0,2,12,8,1,0,0,0,4,0,0,0,0,0,0,23,0,0,1
Moravskoslezsky kraj,Opava,Hlucin,11,0,35,6,1,0,0,2,0,11,11,1,0,0,0,0,0,0,0,2,6,0,1,15,6,0,1,0,0,18,0,0,0,0,0,0,20,0,0,0
Moravskoslezsky kraj,Opava,Hlucin,12,0,60,9,0,0,1,0,0,30,11,0,0,0,0,0,0,0,0,2,2,1,1,15,20,1,0,1,0,11,0,0,0,0,2,1,19,0,1,0
Moravskoslezsky kraj,Opava,Holasovice,1,0,52,7,0,1,0,3,0,9,5,0,2,2,0,0,0,0,0,0,18,0,0,6,5,1,0,0,0,9,2,0,0,0,0,0,11,0,1,2
Moravskoslezsky kraj,Opava,Holasovice,2,0,22,2,0,1,0,0,0,9,6,2,0,0,0,0,0,0,0,1,2,0,0,6,4,5,0,1,0,0,0,0,0,0,0,0,8,0,1,0
Moravskoslezsky kraj,Opava,Holasovice,3,0,11,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0
Moravskoslezsky kraj,Opava,Holasovice,4,0,3,0,0,0,0,0,0,7,5,0,0,2,0,0,0,0,0,0,6,0,0,3,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0
Moravskoslezsky kraj,Opava,Hrabyne,1,0,56,6,1,2,0,1,1,24,15,2,1,5,0,0,0,0,1,2,5,0,2,11,13,0,1,0,0,30,0,0,0,0,0,1,16,0,1,0
Moravskoslezsky kraj,Opava,Hrabyne,2,0,20,6,1,1,0,3,1,6,9,1,0,0,0,0,1,0,0,0,8,0,1,21,16,1,0,0,1,16,0,0,0,0,1,0,15,0,1,0
Moravskoslezsky kraj,Opava,Hradec nad Moravici,1,0,45,0,0,0,0,3,0,21,6,1,0,3,1,0,0,0,0,1,12,0,0,11,10,1,0,1,0,21,0,0,0,0,0,0,15,0,2,0
Moravskoslezsky kraj,Opava,Hradec nad Moravici,2,2,61,0,1,3,1,0,0,40,9,1,4,7,0,0,0,0,0,4,23,2,4,5,30,1,0,0,1,45,0,0,0,0,1,1,29,0,2,0
Moravskoslezsky kraj,Opava,Hradec nad Moravici,3,0,11,5,0,0,0,0,0,8,4,0,1,2,0,0,0,0,0,0,5,0,0,9,19,2,0,0,0,9,0,0,0,0,0,0,5,0,0,0
Moravskoslezsky kraj,Opava,Hradec nad Moravici,4,0,14,2,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,1,2,0,0,5,10,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0
Moravskoslezsky kraj,Opava,Hradec nad Moravici,5,1,22,5,1,0,1,2,0,6,7,0,2,3,0,0,0,0,0,0,0,0,4,9,7,0,0,0,1,14,0,0,0,0,1,0,7,0,0,2
Moravskoslezsky kraj,Opava,Hradec nad Moravici,6,0,40,6,0,0,0,0,0,25,8,1,1,0,0,0,0,0,0,6,3,0,0,14,32,0,0,0,0,14,2,0,0,1,0,0,18,0,1,0
Moravskoslezsky kraj,Opava,Hradec nad Moravici,7,0,22,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,2,19,0,0,1,0,5,0,0,0,0,0,0,3,0,0,0
Moravskoslezsky kraj,Opava,Hradec nad Moravici,8,0,17,1,0,0,1,0,1,5,1,0,1,2,0,0,0,0,0,2,0,0,0,8,13,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0
Moravskoslezsky kraj,Opava,Hradec nad Moravici,9,0,63,3,0,3,0,1,0,32,6,2,1,16,0,0,0,0,1,2,10,1,0,22,21,0,0,0,0,36,0,0,1,0,0,4,37,0,3,0
Moravskoslezsky kraj,Opava,Jakartovice,1,0,19,0,5,0,0,0,0,9,2,0,0,0,0,0,0,0,0,1,6,0,0,11,4,0,0,0,0,11,0,0,0,0,0,0,5,0,1,0
Moravskoslezsky kraj,Opava,Jakartovice,2,0,19,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,3,0,0,0,0,0,1,7,0,1,0
Moravskoslezsky kraj,Opava,Jakartovice,3,0,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,3,1,0,1,0,0,0,0,0,0,1
Moravskoslezsky kraj,Opava,Jakartovice,4,0,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Moravskoslezsky kraj,Opava,Koberice,1,0,67,9,0,4,0,3,0,27,4,0,0,6,0,0,0,0,0,7,27,2,2,4,51,4,0,0,0,39,0,0,1,0,1,3,36,0,1,1
Moravskoslezsky kraj,Opava,Koberice,2,0,69,6,0,2,0,0,0,30,2,0,0,9,0,0,0,0,0,0,19,0,3,11,39,0,0,1,1,20,0,0,0,0,0,2,25,0,0,0
Moravskoslezsky kraj,Opava,Kozmice,1,1,56,4,0,2,0,0,0,21,10,2,4,0,0,0,0,0,2,2,14,3,2,12,28,0,0,0,0,13,0,0,0,0,0,1,25,0,1,0
Moravskoslezsky kraj,Opava,Kozmice,2,0,38,4,0,0,1,0,1,12,11,0,0,2,0,0,0,0,0,0,5,0,1,6,24,0,0,0,0,24,0,0,0,0,0,0,33,0,2,1
Moravskoslezsky kraj,Opava,Ludgerovice,1,2,69,3,1,0,0,0,0,21,14,4,2,1,0,0,0,0,2,1,9,0,1,9,44,0,1,0,0,41,1,1,0,0,0,3,23,0,1,0
Moravskoslezsky kraj,Opava,Ludgerovice,2,0,88,8,0,1,0,1,1,40,22,1,1,9,0,0,0,0,2,2,11,1,0,26,31,0,0,0,0,56,1,0,0,0,0,1,17,0,1,0
Moravskoslezsky kraj,Opava,Ludgerovice,3,0,96,7,0,2,0,5,0,37,21,4,1,6,0,0,1,0,0,1,26,3,1,20,22,0,0,0,0,78,0,0,1,1,0,2,38,0,4,1
Moravskoslezsky kraj,Opava,Ludgerovice,4,0,21,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,9,4,1,10,11,1,0,0,0,24,0,0,0,0,0,0,14,0,0,0
Moravskoslezsky kraj,Opava,Opava,1,1,44,2,0,0,0,2,0,17,9,1,1,5,0,0,0,0,2,1,14,1,0,11,15,0,0,0,0,27,0,0,0,0,0,1,24,0,0,0
Moravskoslezsky kraj,Opava,Opava,2,0,23,2,0,0,0,0,0,20,5,0,0,3,0,0,0,0,0,3,9,1,1,13,6,1,0,3,0,14,0,0,0,0,0,2,13,0,3,1
Moravskoslezsky kraj,Opava,Opava,3,0,21,0,0,1,0,0,0,19,2,3,0,3,0,0,0,0,0,4,4,0,1,8,5,0,0,1,0,14,0,0,0,0,0,0,18,0,0,0
Moravskoslezsky kraj,Opava,Opava,4,0,36,2,0,2,0,0,0,23,5,1,0,1,0,0,0,0,0,1,10,0,1,13,9,0,0,0,0,10,3,0,0,0,0,0,16,0,3,0
Moravskoslezsky kraj,Opava,Opava,5,0,14,4,0,0,0,1,0,20,3,1,0,4,0,0,0,0,0,1,12,0,1,12,5,0,0,0,0,24,0,0,0,0,0,0,11,0,0,0
Moravskoslezsky kraj,Opava,Opava,6,0,26,3,0,0,0,1,0,22,9,4,0,3,0,0,0,0,1,0,19,1,3,11,7,0,1,0,0,32,0,0,0,0,0,0,12,0,0,0
Moravskoslezsky kraj,Opava,Opava,7,1,26,4,0,0,0,2,0,6,8,2,0,5,0,0,0,0,0,0,12,1,0,12,2,0,0,0,0,18,0,0,0,3,1,0,15,0,0,0
Moravskoslezsky kraj,Opava,Opava,8,0,19,4,1,3,0,1,0,12,10,0,1,0,0,0,0,0,0,0,13,0,2,8,25,0,0,0,0,19,0,0,0,0,0,0,9,0,4,0
Moravskoslezsky kraj,Opava,Opava,9,0,41,5,0,0,0,0,1,17,7,1,0,0,0,0,0,0,0,1,19,0,1,8,7,0,0,0,0,30,0,1,0,0,0,0,16,0,0,0
Moravskoslezsky kraj,Opava,Opava,10,0,55,1,0,0,0,0,0,25,6,2,1,6,0,0,0,0,0,1,23,0,0,6,17,0,0,0,0,32,0,0,0,0,0,0,13,0,2,0
Moravskoslezsky kraj,Opava,Opava,11,0,47,4,0,1,0,0,0,24,15,2,3,6,0,0,0,0,0,1,34,0,0,9,16,0,0,0,0,48,1,0,0,0,0,1,5,0,3,0
Moravskoslezsky kraj,Opava,Opava,12,0,61,5,0,2,0,1,0,45,13,8,0,8,0,0,0,0,0,3,25,2,0,13,28,0,1,0,0,49,0,0,0,0,0,1,24,0,2,0
Moravskoslezsky kraj,Opava,Opava,13,0,54,6,1,1,0,3,0,14,2,2,1,1,0,0,0,0,0,0,13,1,1,10,6,1,0,0,0,21,0,0,0,0,1,0,17,0,2,0
Moravskoslezsky kraj,Opava,Opava,14,0,29,3,1,0,0,1,0,22,3,1,2,4,0,0,0,0,0,2,23,1,1,8,11,0,0,0,0,26,2,0,0,2,0,1,11,0,4,0
Moravskoslezsky kraj,Opava,Opava,15,0,28,10,0,1,0,0,0,31,10,4,1,5,0,0,0,0,0,0,25,0,0,13,15,0,0,0,0,46,0,0,0,0,1,0,13,0,0,0
Moravskoslezsky kraj,Opava,Opava,16,0,14,1,0,0,0,1,0,21,7,1,0,6,0,0,0,0,0,1,11,0,3,3,7,0,0,0,0,13,0,0,0,0,0,1,6,0,0,0
Moravskoslezsky kraj,Opava,Opava,17,0,38,1,1,2,0,3,0,39,4,3,0,4,0,0,0,0,1,1,17,0,3,12,17,0,0,0,1,35,0,0,0,0,1,0,17,0,1,4
Moravskoslezsky kraj,Opava,Opava,18,0,16,2,0,1,0,0,0,13,5,0,2,1,0,0,0,0,0,0,12,0,1,4,3,0,0,0,0,6,0,0,0,0,0,0,11,0,1,0
Moravskoslezsky kraj,Opava,Opava,19,0,42,2,0,0,0,1,0,25,6,0,1,3,0,0,0,0,0,0,13,0,0,7,20,0,0,0,0,35,0,0,1,0,0,0,24,0,2,0
Moravskoslezsky kraj,Opava,Opava,20,0,52,1,2,0,0,0,0,27,8,0,1,11,0,0,0,0,1,3,18,1,0,23,9,0,0,0,0,21,0,0,0,0,1,0,26,0,0,0
Moravskoslezsky kraj,Opava,Opava,21,0,27,1,0,0,1,0,0,7,12,2,0,0,1,0,0,0,1,1,11,0,0,1,17,1,0,0,0,17,0,0,1,0,0,0,6,0,0,0
Moravskoslezsky kraj,Opava,Opava,22,0,38,4,0,1,0,2,1,18,6,0,1,0,0,0,0,0,0,0,13,0,0,9,8,1,0,0,0,27,0,0,0,0,0,0,12,0,0,3
Moravskoslezsky kraj,Opava,Opava,23,0,44,1,0,3,0,1,0,14,6,0,1,2,0,0,0,0,1,3,5,0,1,19,15,0,1,1,1,23,0,0,0,3,0,0,15,0,1,4
Moravskoslezsky kraj,Opava,Opava,24,0,30,0,0,1,0,1,0,25,14,0,0,5,0,0,0,0,0,1,17,0,0,5,10,0,0,0,0,27,1,0,0,0,1,0,10,0,2,0
Moravskoslezsky kraj,Opava,Opava,25,0,51,6,0,3,0,0,0,23,5,1,4,2,0,0,0,0,1,1,20,2,2,15,18,0,0,0,0,29,0,2,0,0,1,0,21,0,1,0
Moravskoslezsky kraj,Opava,Opava,26,0,68,5,1,0,0,0,0,46,6,3,8,12,0,0,1,0,1,0,38,2,2,16,23,0,0,0,0,75,0,0,0,0,2,0,27,1,1,1
Moravskoslezsky kraj,Opava,Opava,27,0,34,6,0,1,0,0,0,19,1,0,1,2,0,0,0,0,0,4,19,0,0,9,12,0,0,0,0,19,0,0,0,0,0,0,16,0,2,0
Moravskoslezsky kraj,Opava,Opava,28,0,56,6,0,0,0,4,0,39,10,0,2,4,0,0,0,0,0,0,24,0,1,17,11,0,0,0,2,38,0,0,0,0,0,0,20,0,1,0
Moravskoslezsky kraj,Opava,Opava,29,0,49,7,0,0,1,0,1,20,8,2,1,3,0,0,0,0,0,0,9,0,1,10,4,0,0,0,0,15,1,0,0,0,0,2,11,0,1,1
Moravskoslezsky kraj,Opava,Opava,30,1,50,1,0,0,0,1,0,15,5,3,1,8,0,0,0,0,0,3,10,0,0,15,6,0,0,0,0,14,0,0,0,0,0,0,11,0,2,1
Moravskoslezsky kraj,Opava,Opava,31,0,50,5,2,0,0,0,0,28,16,3,2,6,0,0,0,1,1,1,21,0,2,10,28,0,1,0,0,26,0,0,0,0,1,0,18,0,3,0
Moravskoslezsky kraj,Opava,Opava,32,1,73,2,0,2,0,1,0,38,13,1,0,7,0,0,0,0,1,0,25,0,1,16,16,0,0,0,0,51,0,0,0,0,0,1,18,0,2,0
Moravskoslezsky kraj,Opava,Opava,33,0,48,5,0,0,0,0,0,15,11,3,1,2,0,0,0,0,1,1,7,0,1,9,9,0,0,0,0,19,0,0,0,0,0,1,19,0,2,0
Moravskoslezsky kraj,Opava,Opava,34,0,52,7,1,2,0,1,0,38,5,5,1,10,0,0,0,0,0,1,33,1,1,24,29,2,0,0,0,74,0,0,0,0,0,1,29,0,1,1
Moravskoslezsky kraj,Opava,Opava,35,0,76,1,0,0,0,2,0,39,8,4,0,7,0,0,1,0,0,1,18,2,2,20,14,1,1,0,0,70,0,0,0,0,2,1,29,0,3,0
Moravskoslezsky kraj,Opava,Opava,36,1,83,7,0,2,0,1,0,56,13,3,0,9,0,0,0,1,0,1,37,0,2,17,31,2,1,0,0,46,0,0,0,0,0,0,49,0,2,0
Moravskoslezsky kraj,Opava,Opava,37,1,34,2,1,1,0,0,0,20,6,0,0,6,0,0,0,0,0,0,6,0,0,10,10,1,0,0,1,16,1,0,0,0,0,0,18,0,5,0
Moravskoslezsky kraj,Opava,Opava,38,0,31,0,0,0,0,3,0,13,5,1,0,1,0,0,0,0,1,1,7,0,1,14,5,1,0,0,0,9,0,0,0,0,0,1,10,0,1,0
Moravskoslezsky kraj,Opava,Opava,39,0,55,7,0,4,0,2,0,19,4,0,0,4,0,0,0,0,0,2,14,0,1,7,4,2,1,0,0,16,0,0,0,0,0,0,14,0,0,0
Moravskoslezsky kraj,Opava,Opava,40,0,46,3,0,0,0,1,0,26,12,2,0,0,0,0,0,0,0,0,12,1,1,26,9,1,0,1,0,20,0,1,0,0,0,0,22,0,3,0
Moravskoslezsky kraj,Opava,Opava,41,0,69,1,0,2,1,0,0,30,17,2,2,5,0,0,1,0,1,6,17,1,0,36,11,1,0,1,0,31,0,0,0,0,1,0,27,0,3,0
Moravskoslezsky kraj,Opava,Opava,42,0,88,11,0,0,0,2,0,50,10,7,5,11,0,0,1,0,0,3,31,1,0,25,32,3,0,0,0,51,0,0,3,0,0,0,26,1,6,1
Moravskoslezsky kraj,Opava,Opava,43,0,74,5,0,0,0,2,0,22,18,4,0,2,0,0,0,0,0,2,12,2,0,20,10,0,1,0,0,25,0,0,0,0,0,0,16,0,1,0
Moravskoslezsky kraj,Opava,Opava,44,1,60,2,0,3,0,0,0,21,11,1,2,4,0,0,0,0,0,2,16,1,0,26,9,1,0,0,0,20,0,0,0,0,0,2,32,0,1,0
Moravskoslezsky kraj,Opava,Opava,45,0,66,6,0,0,0,0,0,28,10,4,0,6,0,0,0,0,0,3,26,0,3,17,9,0,0,0,0,24,1,0,2,0,4,0,36,1,1,0
Moravskoslezsky kraj,Opava,Opava,46,0,83,7,1,1,0,2,0,26,13,0,2,4,0,0,0,0,0,3,12,0,0,32,16,0,0,0,1,21,1,0,0,0,1,1,34,0,3,1
Moravskoslezsky kraj,Opava,Opava,47,1,51,6,0,1,0,2,0,37,10,3,1,9,0,0,0,0,0,2,20,2,1,14,16,0,0,2,0,16,0,0,0,0,2,0,26,0,1,0
Moravskoslezsky kraj,Opava,Opava,48,0,74,3,1,1,0,0,1,36,12,3,1,11,0,0,0,0,0,4,17,0,3,21,17,3,0,0,0,46,3,0,2,0,0,6,30,0,1,0
Moravskoslezsky kraj,Opava,Opava,49,2,68,8,0,1,0,4,0,47,12,1,0,4,0,0,0,0,1,7,29,0,1,38,37,0,1,0,0,76,0,0,0,0,0,0,19,1,1,1
Moravskoslezsky kraj,Opava,Opava,50,0,69,4,0,7,1,5,0,28,15,3,5,11,0,0,0,2,3,4,31,1,2,27,34,1,0,0,0,38,0,0,0,0,0,0,25,3,4,0
Moravskoslezsky kraj,Opava,Opava,1001,0,71,3,1,1,0,3,0,35,17,0,0,10,0,0,0,0,0,2,18,0,1,17,44,1,0,0,0,26,2,0,0,0,0,0,15,0,2,1
Moravskoslezsky kraj,Opava,Opava,2001,0,59,4,0,2,0,0,0,22,6,1,1,1,0,0,0,0,0,1,13,0,0,9,22,0,0,0,0,39,0,0,0,0,1,1,11,0,1,0
Moravskoslezsky kraj,Opava,Opava,2002,0,54,4,0,0,0,0,0,23,4,1,2,2,0,0,0,0,0,0,15,0,3,5,17,1,1,0,0,26,0,0,0,0,0,3,12,0,2,0
Moravskoslezsky kraj,Opava,Opava,3001,0,33,2,0,1,0,0,0,12,3,0,0,0,0,0,0,1,1,0,5,2,0,2,10,2,0,0,0,16,0,0,0,2,0,3,4,0,0,0
Moravskoslezsky kraj,Opava,Opava,4001,0,33,5,0,1,0,2,1,8,16,2,0,2,0,0,0,0,0,0,10,1,0,7,11,1,0,0,0,14,1,0,0,0,1,0,17,0,0,0
Moravskoslezsky kraj,Opava,Opava,5001,0,35,9,2,9,0,1,0,53,16,3,0,2,0,0,1,0,0,4,9,1,2,31,14,0,2,0,0,15,0,0,1,0,0,1,29,0,4,2
Moravskoslezsky kraj,Opava,Opava,6001,0,59,8,2,3,2,2,0,22,13,4,3,7,1,0,0,0,1,1,13,0,0,10,25,1,0,0,0,47,1,0,0,0,0,0,20,0,0,0
Moravskoslezsky kraj,Opava,Opava,7001,0,31,4,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,1,5,1,0,3,6,0,0,0,0,10,0,0,0,0,0,0,2,0,1,0
Moravskoslezsky kraj,Opava,Opava,8001,0,18,1,1,1,0,0,0,3,8,0,0,3,0,0,0,0,0,2,4,0,1,5,17,0,0,0,0,8,1,0,0,0,0,0,10,0,1,0
Moravskoslezsky kraj,Opava,Pist,1,0,69,3,0,1,0,0,0,28,6,0,1,3,0,0,0,0,0,3,11,0,2,12,20,2,0,0,0,21,2,0,0,0,0,0,19,0,1,1
Moravskoslezsky kraj,Opava,Pist,2,1,57,5,0,1,0,0,0,16,5,1,0,4,0,0,0,0,0,0,13,0,0,8,13,2,0,0,0,36,1,0,1,0,1,1,12,0,3,0
Moravskoslezsky kraj,Opava,Skripov,1,0,19,2,0,1,0,0,0,7,1,0,1,1,0,0,0,0,0,1,10,0,0,13,15,0,1,0,0,12,0,0,0,1,0,2,14,0,0,0
Moravskoslezsky kraj,Opava,Skripov,2,0,14,2,0,0,0,0,0,7,7,0,0,2,0,0,0,0,1,2,6,0,0,3,7,0,0,0,0,6,0,1,0,0,0,0,10,1,0,0
Moravskoslezsky kraj,Opava,Sluzovice,1,0,47,4,0,1,0,2,0,12,3,0,0,0,0,0,0,0,0,0,8,0,0,6,6,0,1,0,1,11,0,0,0,0,0,0,10,0,2,0
Moravskoslezsky kraj,Opava,Sluzovice,2,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0
Moravskoslezsky kraj,Opava,Steborice,1,0,57,5,7,2,0,1,0,22,4,1,0,8,0,0,0,0,1,2,13,1,2,12,69,1,2,1,0,23,0,0,0,0,0,1,26,0,0,0
Moravskoslezsky kraj,Opava,Steborice,2,1,17,3,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,2,0,0,6,6,1,1,0,0,12,0,0,0,0,0,4,13,0,1,1
Moravskoslezsky kraj,Opava,Steborice,3,0,14,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,1,10,2,1,0,0,3,0,0,0,0,0,0,9,0,0,0
Moravskoslezsky kraj,Opava,Stepankovice,1,0,62,6,0,0,0,0,0,16,4,1,0,1,0,0,0,0,0,4,14,0,1,2,37,1,0,0,0,30,0,0,0,0,0,0,14,1,3,0
Moravskoslezsky kraj,Opava,Stepankovice,2,0,77,4,0,0,0,1,1,26,4,0,0,8,0,0,0,0,1,1,19,4,0,10,42,1,0,0,0,26,2,0,0,0,0,0,16,0,2,0
Moravskoslezsky kraj,Opava,Velke Heraltice,1,0,47,3,0,0,0,1,0,17,6,2,5,3,0,0,1,0,1,1,11,0,1,23,18,0,0,0,0,21,1,0,0,0,0,2,11,0,0,0
Moravskoslezsky kraj,Opava,Velke Heraltice,2,0,15,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,3,0,0,0,0,1,0,6,0,0,0
Moravskoslezsky kraj,Opava,Velke Heraltice,3,0,16,3,0,1,0,0,0,5,3,0,0,2,0,0,0,0,0,0,1,0,0,7,5,1,0,0,0,1,0,0,0,0,0,2,3,0,0,0
Moravskoslezsky kraj,Opava,Velke Heraltice,4,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Moravskoslezsky kraj,Opava,Velke Heraltice,5,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0
Moravskoslezsky kraj,Opava,Vitkov,1,0,72,5,0,2,0,0,0,20,13,0,0,5,0,0,0,0,0,3,13,0,3,25,16,1,0,0,0,32,0,0,0,0,1,2,22,0,1,0
Moravskoslezsky kraj,Opava,Vitkov,2,0,61,3,0,3,0,0,0,21,9,0,1,3,0,0,0,0,0,2,7,0,0,33,12,2,0,0,0,22,0,0,0,0,0,0,24,0,0,0
Moravskoslezsky kraj,Opava,Vitkov,3,0,66,3,0,0,0,0,0,25,7,2,0,0,0,0,0,0,0,1,11,1,0,30,15,0,0,0,1,27,0,0,0,0,1,0,17,0,3,2
Moravskoslezsky kraj,Opava,Vitkov,4,0,63,6,0,0,0,0,0,17,7,0,0,2,0,0,0,0,0,1,8,0,1,13,13,2,0,0,0,11,0,0,0,0,0,0,17,0,2,1
Moravskoslezsky kraj,Opava,Vitkov,5,0,19,4,1,0,0,0,0,13,2,0,1,1,0,0,0,0,0,0,4,0,0,7,6,2,0,0,0,7,0,0,0,0,0,0,3,0,0,0
Moravskoslezsky kraj,Opava,Vitkov,6,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,5,0,1,0
Moravskoslezsky kraj,Opava,Vitkov,7,0,10,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
