Telepules,p_ld_Fidesz_twins_2014,n_wards_2014,min_Fidesz_votes_2014,p_ld_Fidesz_twins_2018,n_wards_2018,min_Fidesz_votes_2018,p_ld_Fidesz_twins_2019,n_wards_2019,min_Fidesz_votes_2019,p_last_2_regular,p_all_regular
Csurgó,0.3934693402873666,6,176,0.09020401043104986,6,198,1.0,6,133,0.09020401043104986,0.03549251247557992
Tát,1.0,6,176,0.3934693402873666,6,189,0.09020401043104986,6,131,0.03549251247557992,0.03549251247557992
Kartal,0.09020401043104986,6,194,1.0,6,267,0.3934693402873666,6,152,0.3934693402873666,0.03549251247557992
Nagyatád,0.19120786458900108,9,38,1.0,9,61,0.19120786458900108,9,27,0.19120786458900108,0.03656044748068577
Sarkadkeresztúr,0.03693631311376677,4,25,1.0,4,30,1.0,4,24,1.0,0.03693631311376677
Tápiógyörgye,0.03693631311376677,4,129,1.0,4,155,1.0,4,90,1.0,0.03693631311376677
Tiszaújváros,0.21664151018073696,17,40,0.7981034820053445,17,48,0.21664151018073696,17,40,0.17290234362214246,0.037457824836089657
Törökszentmiklós,0.09318943385623402,18,106,0.5067544850576164,18,156,0.8173164759472653,18,98,0.4141787898977622,0.038597086945832554
Tiszaföldvár,0.15580498355460382,8,213,0.5034146962085905,8,243,0.5034146962085905,8,144,0.2534263563587874,0.03948508928478404
Érd,0.05025591309766164,48,183,0.9481569205203338,48,245,0.8476995849321034,48,152,0.8037522279755883,0.040393302121193096
Nagykovácsi,1.0,6,237,0.09020401043104986,6,235,0.4511883639059735,7,198,0.04069899988414276,0.04069899988414276
Debrecen,0.8857810277829533,140,43,0.4926229140699885,137,169,0.09645101945522461,137,102,0.0475139822690539,0.04208698404834359
Bugac,0.259181779318282,4,26,1.0,4,42,0.18126924692201818,3,106,0.18126924692201818,0.046981685952933686
Hajdúsámson,1.0,10,136,0.04742259607149024,9,203,1.0,9,105,0.04742259607149024,0.04742259607149024
Dunaföldvár,0.5506710358827783,9,146,0.19120786458900108,9,206,0.4511883639059735,7,121,0.08627076358986632,0.04750681075242996
Nagykanizsa,0.928086637235335,44,90,0.546753239861271,40,163,0.1005169649063874,40,39,0.054957976223588986,0.0510057633426102
Veresegyház,1.0,16,183,0.7981034820053445,17,175,0.06564245437845007,16,157,0.05238947140681797,0.05238947140681797
Kazincbarcika,0.3303765824502001,30,79,0.9449767799435927,30,111,0.16822292368055092,30,62,0.15896675673234376,0.05251889381242407
Budapest XXIII. kerület,0.40396117406793186,24,104,0.20065294880537288,24,96,0.6691458157147478,24,67,0.13426608110394078,0.05423828376024808
Csömör,1.0,7,245,0.4511883639059735,7,270,0.1219013822495576,7,196,0.05500048521505457,0.05500048521505457
Tamási,0.19120786458900108,9,46,0.5506710358827783,9,69,0.5506710358827783,9,39,0.3032385897602121,0.05798160320903029
Marcali,0.3009707242340329,12,15,0.6671289163019205,12,26,0.3009707242340329,12,17,0.20078627309685454,0.06043079003021263
Nagykáta,0.6671289163019205,12,110,0.3009707242340329,12,202,0.3009707242340329,12,92,0.0905833768459583,0.06043079003021263
Lakitelek,1.0,5,82,1.0,5,146,0.061551935550104964,5,92,0.061551935550104964,0.061551935550104964
Kozármisleny,1.0,5,202,1.0,5,240,0.061551935550104964,5,162,0.061551935550104964,0.061551935550104964
Győr,0.35467156505513786,96,166,0.2480103904439822,96,163,0.7313368182161563,96,149,0.18137912983184856,0.06433001984580078
Abony,0.19115316946194183,16,163,0.44217459962892525,16,220,0.7768698398515702,16,109,0.34351211040015533,0.06566342865155016
Budapest XIV. kerület,0.12835461121801628,100,155,0.8604745889906981,75,213,0.6080383305621362,75,155,0.5232015325810443,0.06715532930311022
Bábolna,0.259181779318282,4,126,0.259181779318282,4,183,1.0,4,101,0.259181779318282,0.06717519473059064
Bóly,1.0,4,197,0.259181779318282,4,181,0.259181779318282,4,163,0.06717519473059064,0.06717519473059064
Földes,0.259181779318282,4,190,0.259181779318282,4,296,1.0,4,167,0.259181779318282,0.06717519473059064
Baracs,1.0,4,133,0.259181779318282,4,185,0.259181779318282,4,110,0.06717519473059064,0.06717519473059064
Hosszúpályi,0.259181779318282,4,252,1.0,4,308,0.259181779318282,4,155,0.259181779318282,0.06717519473059064
Fadd,0.259181779318282,4,195,0.259181779318282,4,254,1.0,4,133,0.259181779318282,0.06717519473059064
Algyő,0.259181779318282,4,202,1.0,4,302,0.259181779318282,4,199,0.259181779318282,0.06717519473059064
Bátonyterenye,1.0,15,83,0.40816728654014434,15,117,0.16650226187737016,15,76,0.0679607764332827,0.0679607764332827
Budapest XXII. kerület,0.9726762775527075,37,141,0.07327341562896683,37,141,0.9726762775527075,37,161,0.07127131315755583,0.06932391557838471
Cegléd,0.8287987432908619,33,49,0.8287987432908619,33,57,0.10540810546917734,33,25,0.0873621053455248,0.07240560312161484
Zalaegerszeg,0.5595067149347874,51,119,0.5595067149347874,51,186,0.2378165370270613,51,125,0.1330599493891783,0.07444793517212822
Pilisvörösvár,0.15580498355460382,8,335,1.0,8,412,0.5034146962085905,8,273,0.5034146962085905,0.07843451846392531
Edelény,0.15580498355460382,8,244,1.0,8,284,0.5034146962085905,8,212,0.5034146962085905,0.07843451846392531
Budakalász,0.5034146962085905,8,313,0.15580498355460382,8,328,1.0,8,251,0.15580498355460382,0.07843451846392531
Komádi,0.15580498355460382,8,34,1.0,8,28,0.5034146962085905,8,26,0.5034146962085905,0.07843451846392531
Budapest III. kerület,0.1533299645360423,112,114,0.7767732835640566,112,145,0.6702425231350582,112,122,0.5206264854798773,0.07982764055515394
Dorog,0.5934303402594008,10,108,0.5934303402594008,10,139,0.22751764649286166,10,73,0.13501587437327695,0.08012251626975425
Ajka,0.5305463165333175,29,70,0.30806256740852,29,99,0.5305463165333175,29,49,0.16344146040038712,0.08671326478425147
Budapest I. kerület,1.0,20,293,0.29627964655750216,20,278,0.29627964655750216,20,231,0.0877816289642384,0.0877816289642384
Kiskunhalas,0.16822292368055092,30,136,0.9449767799435927,30,188,0.5540368014428195,30,120,0.5235519125976833,0.08807343343572653
Balatonboglár,0.09020401043104986,6,154,1.0,6,206,1.0,6,133,1.0,0.09020401043104986
Budapest XVII. kerület,0.12932295021036988,75,115,0.7474434285002972,75,146,0.9368469947274556,75,118,0.7002401297192893,0.0905571194309906
Budapest XVIII. kerület,0.7585635490297246,76,161,0.8679381437122794,76,198,0.1377620165716119,76,137,0.11956890893722512,0.09070061591703343
Kiskunlacháza,0.4511883639059735,7,152,0.4511883639059735,7,213,0.4511883639059735,7,163,0.20357093972414916,0.0918488392329404
Kondoros,0.4511883639059735,7,118,0.4511883639059735,7,155,0.4511883639059735,7,100,0.20357093972414916,0.0918488392329404
Keszthely,0.24277679280141484,18,22,0.7981034820053445,17,160,0.4750690532138959,17,145,0.37915426556299264,0.09204985657035927
Pécel,0.3009707242340329,12,143,0.6988057880877979,13,246,0.44217459962892525,16,125,0.3089941695660976,0.09299819899840198
Bácsbokod,1.0,3,138,1.0,3,208,0.09516258196404048,2,171,0.09516258196404048,0.09516258196404048
Bercel,1.0,2,229,1.0,2,270,0.09516258196404048,2,216,0.09516258196404048,0.09516258196404048
Nagykozár,1.0,2,185,1.0,2,227,0.09516258196404048,2,153,0.09516258196404048,0.09516258196404048
Mezőzombor,1.0,2,242,1.0,2,329,0.09516258196404048,2,175,0.09516258196404048,0.09516258196404048
Nagyhegyes,1.0,2,269,0.09516258196404048,2,386,1.0,2,212,0.09516258196404048,0.09516258196404048
Mesztegnyő,1.0,2,88,0.09516258196404048,2,149,1.0,2,106,0.09516258196404048,0.09516258196404048
Mezőgyán,1.0,2,25,0.09516258196404048,2,36,1.0,2,28,0.09516258196404048,0.09516258196404048
Szomód,1.0,2,237,0.09516258196404048,2,284,1.0,2,191,0.09516258196404048,0.09516258196404048
Nagyharsány,1.0,2,188,0.09516258196404048,2,209,1.0,2,119,0.09516258196404048,0.09516258196404048
Abaújkér,1.0,2,23,0.09516258196404048,2,25,1.0,2,8,0.09516258196404048,0.09516258196404048
Abasár,1.0,2,196,0.09516258196404048,2,295,1.0,2,177,0.09516258196404048,0.09516258196404048
Somogyszob,1.0,2,180,1.0,2,190,0.09516258196404048,2,118,0.09516258196404048,0.09516258196404048
Novaj,1.0,2,143,0.09516258196404048,2,189,1.0,2,143,0.09516258196404048,0.09516258196404048
Somogyzsitfa,1.0,2,31,1.0,2,49,0.09516258196404048,2,24,0.09516258196404048,0.09516258196404048
Csévharaszt,1.0,2,208,0.09516258196404048,2,259,1.0,2,150,0.09516258196404048,0.09516258196404048
Szentlőrinckáta,1.0,2,184,0.09516258196404048,2,217,1.0,2,124,0.09516258196404048,0.09516258196404048
Zsámbok,1.0,2,236,1.0,2,303,0.09516258196404048,2,199,0.09516258196404048,0.09516258196404048
Rózsaszentmárton,1.0,2,165,1.0,2,222,0.09516258196404048,2,165,0.09516258196404048,0.09516258196404048
Kocs,1.0,2,363,0.09516258196404048,2,434,1.0,2,290,0.09516258196404048,0.09516258196404048
Érsekcsanád,1.0,2,298,1.0,2,385,0.09516258196404048,2,262,0.09516258196404048,0.09516258196404048
Érpatak,1.0,2,146,1.0,2,265,0.09516258196404048,2,169,0.09516258196404048,0.09516258196404048
Türje,1.0,2,53,1.0,2,84,0.09516258196404048,2,44,0.09516258196404048,0.09516258196404048
Bokod,1.0,2,208,0.09516258196404048,2,277,1.0,2,169,0.09516258196404048,0.09516258196404048
Álmosd,1.0,2,186,0.09516258196404048,2,201,1.0,2,95,0.09516258196404048,0.09516258196404048
Bogyiszló,1.0,2,248,1.0,2,350,0.09516258196404048,2,187,0.09516258196404048,0.09516258196404048
Tótszerdahely,1.0,2,124,1.0,2,152,0.09516258196404048,2,95,0.09516258196404048,0.09516258196404048
Kulcs,1.0,2,242,1.0,2,312,0.09516258196404048,2,237,0.09516258196404048,0.09516258196404048
Écs,1.0,2,286,1.0,2,330,0.09516258196404048,2,242,0.09516258196404048,0.09516258196404048
Úrhida,1.0,2,256,1.0,2,318,0.09516258196404048,2,190,0.09516258196404048,0.09516258196404048
Úri,1.0,2,322,0.09516258196404048,2,343,1.0,2,245,0.09516258196404048,0.09516258196404048
Úrkút,1.0,2,202,0.09516258196404048,2,254,1.0,2,139,0.09516258196404048,0.09516258196404048
Kömlő,1.0,2,127,0.09516258196404048,2,248,1.0,2,130,0.09516258196404048,0.09516258196404048
Zagyvaszántó,1.0,2,174,0.09516258196404048,2,216,1.0,2,120,0.09516258196404048,0.09516258196404048
Városföld,1.0,2,268,1.0,2,378,0.09516258196404048,2,228,0.09516258196404048,0.09516258196404048
Bükkösd,1.0,2,93,0.09516258196404048,2,121,1.0,2,73,0.09516258196404048,0.09516258196404048
Vasszécseny,1.0,2,131,1.0,2,178,0.09516258196404048,2,102,0.09516258196404048,0.09516258196404048
Ják,1.0,2,296,0.09516258196404048,2,376,1.0,2,223,0.09516258196404048,0.09516258196404048
Soponya,1.0,2,215,1.0,2,295,0.09516258196404048,2,153,0.09516258196404048,0.09516258196404048
Csetény,1.0,2,201,0.09516258196404048,2,312,1.0,2,195,0.09516258196404048,0.09516258196404048
Mád,1.0,3,115,1.0,2,270,0.09516258196404048,2,189,0.09516258196404048,0.09516258196404048
Hortobágy,1.0,2,30,0.09516258196404048,2,53,1.0,2,24,0.09516258196404048,0.09516258196404048
Nyírmihálydi,1.0,2,243,1.0,2,274,0.09516258196404048,2,221,0.09516258196404048,0.09516258196404048
Nyírmeggyes,1.0,2,212,0.09516258196404048,2,318,1.0,2,201,0.09516258196404048,0.09516258196404048
Katymár,1.0,2,191,1.0,2,224,0.09516258196404048,2,119,0.09516258196404048,0.09516258196404048
Hidas,1.0,2,226,0.09516258196404048,2,252,1.0,2,217,0.09516258196404048,0.09516258196404048
Tarnalelesz,1.0,2,332,0.09516258196404048,2,338,1.0,2,182,0.09516258196404048,0.09516258196404048
Fajsz,1.0,2,208,1.0,2,222,0.09516258196404048,2,147,0.09516258196404048,0.09516258196404048
Tolcsva,1.0,2,147,0.09516258196404048,2,146,1.0,2,131,0.09516258196404048,0.09516258196404048
Somberek,1.0,2,181,1.0,2,182,0.09516258196404048,2,171,0.09516258196404048,0.09516258196404048
Sióagárd,1.0,2,186,0.09516258196404048,2,242,1.0,2,193,0.09516258196404048,0.09516258196404048
Nyírtura,1.0,2,130,1.0,2,191,0.09516258196404048,2,93,0.09516258196404048,0.09516258196404048
Gödre,1.0,2,69,1.0,2,77,0.09516258196404048,2,47,0.09516258196404048,0.09516258196404048
Miske,1.0,2,240,1.0,2,233,0.09516258196404048,2,195,0.09516258196404048,0.09516258196404048
Felcsút,1.0,2,352,0.09516258196404048,2,399,1.0,2,291,0.09516258196404048,0.09516258196404048
Sárkeresztúr,1.0,2,174,0.09516258196404048,2,248,1.0,2,95,0.09516258196404048,0.09516258196404048
Harsány,1.0,2,288,1.0,2,326,0.09516258196404048,2,198,0.09516258196404048,0.09516258196404048
Tarpa,1.0,2,292,1.0,2,397,0.09516258196404048,2,266,0.09516258196404048,0.09516258196404048
Bakonyszombathely,1.0,2,111,0.09516258196404048,2,158,1.0,2,94,0.09516258196404048,0.09516258196404048
Hernádkak,1.0,2,35,1.0,2,47,0.09516258196404048,2,31,0.09516258196404048,0.09516258196404048
Cserszegtomaj,1.0,2,287,0.09516258196404048,2,374,1.0,2,263,0.09516258196404048,0.09516258196404048
Csákánydoroszló,1.0,2,162,0.09516258196404048,2,248,1.0,2,162,0.09516258196404048,0.09516258196404048
Dunakiliti,1.0,2,191,0.09516258196404048,2,242,1.0,2,185,0.09516258196404048,0.09516258196404048
Látrány,1.0,2,136,0.09516258196404048,2,188,1.0,2,130,0.09516258196404048,0.09516258196404048
Lispeszentadorján,1.0,2,13,0.09516258196404048,2,17,1.0,2,11,0.09516258196404048,0.09516258196404048
Páka,1.0,2,40,1.0,2,44,0.09516258196404048,2,38,0.09516258196404048,0.09516258196404048
Mórágy,1.0,2,27,0.09516258196404048,2,37,1.0,2,14,0.09516258196404048,0.09516258196404048
Csörög,1.0,2,133,0.09516258196404048,2,213,1.0,2,131,0.09516258196404048,0.09516258196404048
Pálmonostora,1.0,2,214,1.0,2,292,0.09516258196404048,2,181,0.09516258196404048,0.09516258196404048
Szelevény,1.0,2,58,0.09516258196404048,2,73,1.0,2,44,0.09516258196404048,0.09516258196404048
Kamut,1.0,2,114,0.09516258196404048,2,141,1.0,2,84,0.09516258196404048,0.09516258196404048
Péteri,1.0,2,179,0.09516258196404048,2,252,1.0,2,179,0.09516258196404048,0.09516258196404048
Kisapostag,1.0,2,175,1.0,2,193,0.09516258196404048,2,142,0.09516258196404048,0.09516258196404048
Segesd,1.0,2,136,1.0,2,227,0.09516258196404048,2,91,0.09516258196404048,0.09516258196404048
Szalánta,1.0,2,35,0.09516258196404048,2,56,1.0,2,37,0.09516258196404048,0.09516258196404048
Kemendollár,1.0,2,44,0.09516258196404048,2,55,1.0,2,34,0.09516258196404048,0.09516258196404048
Pánd,1.0,2,101,1.0,2,169,0.09516258196404048,2,80,0.09516258196404048,0.09516258196404048
Balatonszárszó,1.0,2,250,1.0,2,305,0.09516258196404048,2,216,0.09516258196404048,0.09516258196404048
Hajdúbagos,1.0,2,158,1.0,2,265,0.09516258196404048,2,160,0.09516258196404048,0.09516258196404048
Konyár,0.09516258196404048,2,145,1.0,2,237,1.0,2,149,1.0,0.09516258196404048
Palotás,0.09516258196404048,2,169,1.0,2,215,1.0,2,126,1.0,0.09516258196404048
Jásztelek,0.09516258196404048,2,181,1.0,2,222,1.0,2,106,1.0,0.09516258196404048
Gamás,0.09516258196404048,2,31,1.0,2,43,1.0,2,22,1.0,0.09516258196404048
Táplánszentkereszt,0.09516258196404048,2,330,1.0,2,428,1.0,2,253,1.0,0.09516258196404048
Győrzámoly,0.09516258196404048,2,330,1.0,2,420,1.0,2,289,1.0,0.09516258196404048
Németkér,0.09516258196404048,2,206,1.0,2,250,1.0,2,169,1.0,0.09516258196404048
Magyarhertelend,0.09516258196404048,2,14,1.0,2,15,1.0,2,21,1.0,0.09516258196404048
Tömörkény,0.09516258196404048,2,198,1.0,2,226,1.0,2,127,1.0,0.09516258196404048
Lánycsók,0.09516258196404048,2,285,1.0,2,357,1.0,2,217,1.0,0.09516258196404048
Bócsa,0.09516258196404048,2,202,1.0,2,245,1.0,2,163,1.0,0.09516258196404048
Dunaalmás,0.09516258196404048,2,126,1.0,2,153,1.0,2,122,1.0,0.09516258196404048
Nyírgyulaj,0.09516258196404048,2,159,1.0,2,255,1.0,2,148,1.0,0.09516258196404048
Kétsoprony,0.09516258196404048,2,92,1.0,2,125,1.0,2,81,1.0,0.09516258196404048
Kötegyán,0.09516258196404048,2,150,1.0,2,213,1.0,2,142,1.0,0.09516258196404048
Körösszegapáti,0.09516258196404048,2,39,1.0,2,40,1.0,2,33,1.0,0.09516258196404048
Szanda,0.09516258196404048,2,51,1.0,2,72,1.0,2,58,1.0,0.09516258196404048
Váchartyán,0.09516258196404048,2,220,1.0,2,272,1.0,2,198,1.0,0.09516258196404048
Vácszentlászló,0.09516258196404048,2,245,1.0,2,302,1.0,2,184,1.0,0.09516258196404048
Pusztaföldvár,0.09516258196404048,2,150,1.0,2,183,1.0,2,108,1.0,0.09516258196404048
Alcsútdoboz,0.09516258196404048,2,220,1.0,2,248,1.0,2,205,1.0,0.09516258196404048
Sajószöged,0.09516258196404048,2,193,1.0,2,214,1.0,2,163,1.0,0.09516258196404048
Mezőszilas,0.09516258196404048,2,163,1.0,2,238,1.0,2,137,1.0,0.09516258196404048
Máza,0.09516258196404048,2,47,1.0,2,54,1.0,2,42,1.0,0.09516258196404048
Gelse,0.09516258196404048,2,61,1.0,2,117,1.0,2,57,1.0,0.09516258196404048
Örményes,0.09516258196404048,2,78,1.0,2,117,1.0,2,60,1.0,0.09516258196404048
Balaton,0.09516258196404048,2,98,1.0,2,110,1.0,2,70,1.0,0.09516258196404048
Tar,0.09516258196404048,2,154,1.0,2,196,1.0,2,136,1.0,0.09516258196404048
Jobbágyi,0.09516258196404048,2,133,1.0,2,203,1.0,2,133,1.0,0.09516258196404048
Tarnazsadány,0.09516258196404048,2,52,1.0,2,113,1.0,2,93,1.0,0.09516258196404048
Tass,0.09516258196404048,2,345,1.0,2,424,1.0,2,254,1.0,0.09516258196404048
Izsófalva,0.09516258196404048,2,127,1.0,2,189,1.0,2,104,1.0,0.09516258196404048
Balinka,0.09516258196404048,2,116,1.0,2,126,1.0,2,93,1.0,0.09516258196404048
Somogyhárságy,0.09516258196404048,2,27,1.0,2,53,1.0,2,32,1.0,0.09516258196404048
Tótkomlós,0.19120786458900108,9,14,1.0,9,23,0.5034146962085905,8,96,0.5034146962085905,0.09625684906476528
Budapest XIII. kerület,0.6324096512016277,98,91,0.9719074196814599,87,100,0.15999244205192265,87,54,0.15549784152321963,0.09833833572030531
Szekszárd,0.3321563994691463,39,127,0.8926202950904052,39,140,0.3321563994691463,39,35,0.2964895433103159,0.09848089918620605
Pápa,0.5768099188731564,31,130,0.1847367554762278,31,159,0.950212931632136,31,129,0.17553925400127549,0.1012527828595301
Gyöngyös,0.7854094417800117,30,118,0.16822292368055092,30,151,0.7854094417800117,30,80,0.13212387258254302,0.1037713370108685
Salgótarján,0.3516346237900496,40,42,0.546753239861271,40,35,0.546753239861271,40,27,0.2989391052987965,0.10511733982787634
Hajdúhadház,1.0,9,27,0.5506710358827783,9,37,0.19120786458900108,9,28,0.10529263286215923,0.10529263286215923
Heves,1.0,9,55,0.19120786458900108,9,91,0.5506710358827783,9,66,0.10529263286215923,0.10529263286215923
Siklós,0.19120786458900108,9,144,0.5506710358827783,9,176,1.0,9,143,0.5506710358827783,0.10529263286215923
Szombathely,0.25796720818423524,70,172,0.5200837795439648,69,198,0.8079691261494268,69,145,0.42021163688262836,0.10840082281313927
Nagymágocs,0.32967995396436056,5,43,0.32967995396436056,5,51,1.0,5,36,0.32967995396436056,0.1086888720459429
Mályi,0.32967995396436056,5,133,1.0,5,156,0.32967995396436056,5,117,0.32967995396436056,0.1086888720459429
Balatonfűzfő,0.32967995396436056,5,141,0.32967995396436056,5,183,1.0,5,133,0.32967995396436056,0.1086888720459429
Páty,0.32967995396436056,5,234,1.0,5,296,0.32967995396436056,5,211,0.32967995396436056,0.1086888720459429
Emőd,1.0,5,146,0.32967995396436056,5,214,0.32967995396436056,5,117,0.1086888720459429,0.1086888720459429
Mezőcsát,0.32967995396436056,5,193,1.0,5,289,0.32967995396436056,5,152,0.32967995396436056,0.1086888720459429
Mezőkovácsháza,1.0,5,207,0.32967995396436056,5,271,0.32967995396436056,5,185,0.1086888720459429,0.1086888720459429
Alsónémedi,0.32967995396436056,5,243,1.0,5,283,0.32967995396436056,5,186,0.32967995396436056,0.1086888720459429
Nyírábrány,1.0,5,43,0.32967995396436056,5,47,0.32967995396436056,5,47,0.1086888720459429,0.1086888720459429
Csákvár,0.32967995396436056,5,246,1.0,5,267,0.32967995396436056,5,220,0.32967995396436056,0.1086888720459429
Csorvás,0.32967995396436056,5,153,0.32967995396436056,5,234,1.0,5,130,0.32967995396436056,0.1086888720459429
Csenger,0.32967995396436056,5,195,1.0,5,235,0.32967995396436056,5,180,0.32967995396436056,0.1086888720459429
Vámospércs,1.0,5,244,0.32967995396436056,5,276,0.32967995396436056,5,217,0.1086888720459429,0.1086888720459429
Gödöllő,0.2859078243837888,28,69,0.5063755089265384,28,104,0.7513396028629259,28,103,0.3804599737763773,0.10877648336751737
Budapest XV. kerület,0.16950406276132668,71,127,0.8176887562939694,70,172,0.8176887562939694,70,110,0.6686149021695785,0.11333294234051053
Hódmezővásárhely,0.7206550881632368,50,28,0.7206550881632368,50,105,0.22334532707737043,50,59,0.16095494637578933,0.1159930010707535
Sátoraljaújhely,0.8347011117784134,19,44,0.5371631129795577,19,58,0.26937891406058756,19,39,0.14470041604783795,0.12078159814992932
Szegvár,1.0,7,14,0.1219013822495576,7,24,1.0,7,22,0.1219013822495576,0.1219013822495576
Szeghalom,0.1219013822495576,7,218,1.0,7,264,1.0,7,136,1.0,0.1219013822495576
Sarkad,0.5034146962085905,8,208,0.5034146962085905,8,281,0.5034146962085905,8,162,0.2534263563587874,0.12757855219760894
Isaszeg,0.5034146962085905,8,219,0.5034146962085905,8,301,0.5034146962085905,8,184,0.2534263563587874,0.12757855219760894
Budapest II. kerület,0.2973317375764193,73,174,0.44589338816092305,74,161,0.9763932975008511,74,135,0.43536731560027064,0.12944852043140978
Tiszakécske,1.0,10,73,0.5934303402594008,10,100,0.22751764649286166,10,55,0.13501587437327695,0.13501587437327695
Göd,0.7981034820053445,17,91,0.21664151018073696,17,93,0.7981034820053445,17,54,0.17290234362214246,0.13799396249171647
Hajdúböszörmény,0.7326151184283981,27,71,0.7326151184283981,27,91,0.2639983556147607,27,66,0.19340918656361028,0.1416944941194395
Siófok,0.37728625000368377,23,63,0.37728625000368377,23,87,1.0,24,61,0.37728625000368377,0.14234491444184216
Miskolc,0.8001827440719147,160,45,0.7172740570515559,160,57,0.24940293196838292,160,37,0.1788902528535152,0.14314489341604447
Dunakeszi,0.5540368014428195,30,208,0.7854094417800117,30,210,0.3303765824502001,30,164,0.25948088719939966,0.14376196077950043
Fót,1.0,16,164,0.7768698398515702,16,246,0.19115316946194183,16,152,0.14850113214701882,0.14850113214701882
Békés,0.7768698398515702,16,239,0.19115316946194183,16,314,1.0,16,137,0.19115316946194183,0.14850113214701882
Kisvárda,0.7768698398515702,16,147,0.44217459962892525,16,243,0.44217459962892525,16,142,0.19551837655700033,0.15189232988387585
Szigethalom,0.44217459962892525,16,139,0.7768698398515702,16,167,0.44217459962892525,16,82,0.34351211040015533,0.15189232988387585
Mezőtúr,0.7768698398515702,16,172,0.44217459962892525,16,196,0.44217459962892525,16,130,0.19551837655700033,0.15189232988387585
Újszász,0.3934693402873666,6,159,1.0,6,227,0.3934693402873666,6,145,0.3934693402873666,0.15481812174617549
Nyírtelek,0.3934693402873666,6,172,1.0,6,214,0.3934693402873666,6,116,0.3934693402873666,0.15481812174617549
Elek,1.0,6,110,0.3934693402873666,6,142,0.3934693402873666,6,72,0.15481812174617549,0.15481812174617549
Kisbér,0.3934693402873666,6,115,1.0,6,127,0.3934693402873666,6,76,0.3934693402873666,0.15481812174617549
Piliscsaba,0.3934693402873666,6,204,1.0,6,242,0.3934693402873666,6,196,0.3934693402873666,0.15481812174617549
Kistelek,1.0,7,173,0.3934693402873666,6,288,0.3934693402873666,6,188,0.15481812174617549,0.15481812174617549
Nyírbátor,1.0,8,204,0.15580498355460382,8,289,1.0,8,142,0.15580498355460382,0.15580498355460382
Csorna,1.0,8,406,0.15580498355460382,8,398,1.0,8,309,0.15580498355460382,0.15580498355460382
Bicske,0.15580498355460382,8,324,1.0,8,355,1.0,8,240,1.0,0.15580498355460382
Mezőberény,0.15580498355460382,8,197,1.0,8,237,1.0,8,131,1.0,0.15580498355460382
Szentlőrinc,1.0,8,37,1.0,8,67,0.15580498355460382,8,31,0.15580498355460382,0.15580498355460382
Ács,0.15580498355460382,8,173,1.0,8,212,1.0,8,109,1.0,0.15580498355460382
Ráckeve,1.0,8,197,0.15580498355460382,8,269,1.0,8,152,0.15580498355460382,0.15580498355460382
Kaposvár,0.36160885345037974,59,110,0.5216853128418241,59,132,0.8300371133342622,59,92,0.43301817114010915,0.15658320438915518
Budapest VII. kerület,0.31278063462800765,38,135,0.7145668868999318,38,142,0.7145668868999318,38,96,0.5106058358538599,0.1597076173831346
Hajdúnánás,0.8173164759472653,18,103,0.24277679280141484,18,131,0.8173164759472653,18,72,0.19842547273423178,0.1621764081133125
Gyál,0.24277679280141484,18,145,0.8173164759472653,18,197,0.8173164759472653,18,121,0.6680062218548567,0.1621764081133125
Kiskunfélegyháza,0.8008517265285442,31,50,0.5768099188731564,31,66,0.35276811121776874,31,50,0.20348014561255778,0.16295742592809648
Szarvas,0.8347011117784134,19,21,0.8173164759472653,18,62,0.24277679280141484,18,39,0.19842547273423178,0.16562596269642052
Jászberény,0.3233235838169366,21,103,0.8646647167633873,21,223,0.593994150290162,21,112,0.5136057837197519,0.16606086266137657
Mórahalom,0.5506710358827783,9,55,0.5506710358827783,9,85,0.5506710358827783,9,53,0.3032385897602121,0.16698470834288887
Hajdúszoboszló,0.5662510042543581,20,155,0.29627964655750216,20,219,1.0,20,123,0.29627964655750216,0.16776864740331188
Hatvan,0.21664151018073696,17,158,0.7981034820053445,17,208,1.0,17,141,0.7981034820053445,0.17290234362214246
Gyomaendrőd,1.0,17,28,0.21664151018073696,17,37,0.7981034820053445,17,24,0.17290234362214246,0.17290234362214246
Budapest VI. kerület,0.3303765824502001,30,143,0.5540368014428195,30,146,0.9449767799435927,30,110,0.5235519125976833,0.17296929161928845
Pécs,0.31680662351609734,149,46,0.9234004418903956,149,55,0.6174111250987977,149,38,0.5701177057442761,0.18061706536358807
Tiszaszentimre,1.0,3,70,0.18126924692201818,3,83,1.0,3,43,0.18126924692201818,0.18126924692201818
Kaszaper,1.0,3,41,0.18126924692201818,3,42,1.0,3,28,0.18126924692201818,0.18126924692201818
Iregszemcse,0.18126924692201818,3,120,1.0,3,177,1.0,3,99,1.0,0.18126924692201818
Apc,1.0,3,101,1.0,3,178,0.18126924692201818,3,107,0.18126924692201818,0.18126924692201818
Őcsény,1.0,3,115,0.18126924692201818,3,155,1.0,3,90,0.18126924692201818,0.18126924692201818
Nagycserkesz,1.0,3,29,1.0,3,32,0.18126924692201818,3,19,0.18126924692201818,0.18126924692201818
Sajókaza,1.0,3,78,1.0,3,106,0.18126924692201818,3,71,0.18126924692201818,0.18126924692201818
Császártöltés,0.18126924692201818,3,168,1.0,3,140,1.0,3,118,1.0,0.18126924692201818
Beled,1.0,3,121,0.18126924692201818,3,128,1.0,3,97,0.18126924692201818,0.18126924692201818
